text,label
 i should add that i don t really care and if you can t i can at least get this dude to fuck off but hey  your money if you want it ,1
convey my regards to him,1
wait 2 min  stand at bus stop,1
i dont know why she s not getting your messages,1
thanks love  but am i doing torch or bold ,1
she s find  i sent you an offline message to know how anjola s now ,1
well imma definitely need to restock before thanksgiving  i ll let you know when i m out,1
pick ur fone up now u dumb ,1
no need to buy lunch for me   i eat maggi mee  ,1
nah im goin 2 the wrks with j wot bout u ,1
then i buy ,1
just woke up  yeesh its late  but i didn t fall asleep til  lt   gt  am  /,1
as usual  iam fine  happy  amp  doing well    ,1
can ü send me a copy of da report ,1
sorry de i went to shop ,1
send to someone else    ,1
have you ever had one foot before ,1
well keep in mind i ve only got enough gas for one more round trip barring a sudden influx of cash,1
8007 25p 4 alfie moon s children in need song on ur mob  tell ur m8s  txt tone charity to 8007 for nokias or poly charity for polys  zed 08701417012 profit 2 charity ,0
come to me  slave  your doing it again     going into your shell and unconsciously avoiding me     you are making me unhappy    ,1
free for 1st week  no1 nokia tone 4 ur mob every week just txt nokia to 8007 get txting and tell ur mates www getzed co uk pobox 36504 w45wq norm150p/tone 16 ,0
4mths half price orange line rental   latest camera phones 4 free  had your phone 11mths   call mobilesdirect free on 08000938767 to update now  or2stoptxt,0
they released another italian one today and it has a cosign option,1
god picked up a flower and dippeditinadew  lovingly touched itwhichturnedinto u  and the he gifted tomeandsaid this friend is 4u,1
raji  pls do me a favour  pls convey my birthday wishes to nimya  pls  today is her birthday ,1
thanks again for your reply today  when is ur visa coming in  and r u still buying the gucci and bags  my sister things are not easy  uncle john also has his own bills so i really need to think about how to make my own money  later sha ,1
k k  when are you going ,1
a famous quote   when you develop the ability to listen to  anything  unconditionally without losing your temper or self confidence  it means you are            married ,1
sorry to be a pain  is it ok if we meet another night  i spent late afternoon in casualty and that means i haven t done any of y stuff42moro and that includes all my time sheets and that  sorry  ,1
hmm thinking lor   ,1
do you want a new nokia 3510i colour phone deliveredtomorrow  with 300 free minutes to any mobile   100 free texts   free camcorder reply or call 08000930705,0
no i m in the same boat  still here at my moms  check me out on yo  i m half naked ,1
pls accept me for one day  or am begging you change the number ,1
you have 1 new message  call 0207 083 6089,0
sorry   in meeting i ll call you later,1
gettin rdy to ship comp,1
i ve sent my wife your text  after we buy them she ll tell you what to do  so just relax  we should go get them this wkend ,1
in which place i can get rooms cheap   ,1
you dont know you jabo me abi ,1
jay says he ll put in   lt   gt ,1
hey morning what you come to ask    pa   ,1
painful words   i thought being happy was the most toughest thing on earth    but  the toughest is acting happy with all unspoken pain inside   ,1
1000 s flirting now  txt girl or bloke   ur name   age  eg girl zoe 18 to 8007 to join and get chatting ,0
nope but i ll b going 2 sch on fri quite early lor cos mys sis got paper in da morn    ,1
howz that persons story,1
can you just come in for a sec  there s somebody here i want you to see,1
gsoh  good with spam the ladies u could b a male gigolo  2 join the uk s fastest growing mens club reply oncall  mjzgroup  08714342399 2stop reply stop  msg £1 50rcvd,0
its good to hear from you,1
or ill be a little closer like at the bus stop on the same street,1
ha    u jus ate honey ar  so sweet   ,1
i want kfc its tuesday  only buy 2 meals only 2  no gravy  only 2 mark  2 ,1
good morning princess  how are you ,1
u still painting ur wall ,1
the bus leaves at   lt   gt  ,1
warner village 83118 c colin farrell in swat this wkend  warner village   get 1 free med  popcorn just show msg ticket kiosk valid 4 7/12  c t c  kiosk  reply sony 4 mre film offers,0
i m so in love with you  i m excited each day i spend with you  you make me so happy ,1
piss is talking is someone that realise u that point this at is it  now read it backwards ,1
about   lt   gt  bucks  the banks fees are fixed  better to call the bank and find out ,1
dhoni have luck to win some big title so we will win  ,1
sure thing big man  i have hockey elections at 6  shouldn‘t go on longer than an hour though,1
esplanade lor  where else   ,1
if you ask her or she say any please message ,1
why you dint come with us ,1
but i ll b going 2 sch on mon  my sis need 2 take smth ,1
now  whats your house   again   and do you have any beer there  ,1
lol your right  what diet  everyday i cheat anyway  i m meant to be a fatty   ,1
ok omw now  you at castor ,1
we have all rounder  so not required  ,1
ha  you don‘t know either  i did a a clever but simple thing with pears the other day  perfect for christmas ,1
no  thank you  you ve been wonderful,1
thing r good thanx got exams in march ive done no revision  is fran still with boyf  ive gotta interviw 4 exeter bit worried x,1
you are always putting your business out there  you put pictures of your ass on facebook  you are one of the most open people i ve ever met  why would i think a picture of your room would hurt you  make you feel violated ,1
huh i cant thk of more oredi how many pages do we have ,1
ur cash balance is currently 500 pounds   to maximize ur cash in now send go to 86688 only 150p/msg  cc  08718720201 po box 114/14 tcr/w1,0
there is no sense in my foot and penis ,1
you re right i have now that i think about it,1
hi missed your call and my mumhas beendropping red wine all over theplace  what is your adress ,1
babe  i fucking love you too    you know  fuck it was so good to hear your voice  i so need that  i crave it  i can t get enough  i adore you  ahmad  kisses ,1
yup  izzit still raining heavily cos i m in e mrt i can t c outside ,1
six chances to win cash  from 100 to 20 000 pounds txt  csh11 and send to 87575  cost 150p/day  6days  16  tsandcs apply reply hl 4 info,0
yeah why not  is the gang all ready,1
ya  when are ü taking ure practical lessons  i start in june    ,1
private  your 2003 account statement for 07753741225 shows 800 un redeemed s  i  m  points  call 08715203677 identifier code  42478 expires 24/10/04,0
nope    c ü then   ,1
did i forget to tell you   i want you   i need you  i crave you     but most of all     i love you my sweet arabian steed     mmmmmm     yummy,1
aiyo    u always c our ex one    i dunno abt mei  she haven reply    first time u reply so fast    y so lucky not workin huh  got bao by ur sugardad ah   gee   ,1
are u coming to the funeral home,1
still chance there  if you search hard you will get it  let have a try   ,1
sir goodmorning  once free call me ,1
okay  no no  just shining on  that was meant to be signing  but that sounds better ,1
still otside le  u come 2morrow maga  ,1
aight sorry i take ten years to shower  what s the plan ,1
sweet heart how are you ,1
r u here yet  i m wearing blue shirt n black pants ,1
yep  the great loxahatchee xmas tree burning of   lt   gt   starts in an hour,1
ya  going for restaurant  ,1
yup,1
cha quiteamuzing thatscool babe probpop in   cu satthen hunny 4brekkie  love jen xxx  psxtra lrg portions 4 me please ,1
hey happy birthday   ,1
nan sonathaya soladha  why boss ,1
there bold 2   lt   gt    is that yours,1
me also da  i feel yesterday night  wait til 2day night dear ,1
thank you so much  when we skyped wit kz and sura  we didnt get the pleasure of your company  hope you are good  we ve given you ultimatum oh  we are countin down to aburo  enjoy  this is the message i sent days ago,1
call to the number which is available in appointment  and ask to connect the call to waheed fathima ,1
